show_id,type,title,release_year,year_added,rating,country,country_single
s1281,Movie,Charlie's Angels,2000,2019,PG-13,"United States, Germany",United States
s1281,Movie,Charlie's Angels,2000,2019,PG-13,"United States, Germany",Germany
s1282,Movie,Charlie's Angels: Full Throttle,2003,2019,PG-13,United States,United States
s1283,TV Show,Charlie's Colorforms City,2019,2019,TV-Y,United States,United States
s1284,Movie,Charlotte's Web,1973,2019,G,United States,United States
s1285,TV Show,Charmed,2019,2020,TV-14,United States,United States
s1286,Movie,Charming,2021,2021,TV-Y7,"Canada, United States, Cayman Islands",Canada
s1286,Movie,Charming,2021,2021,TV-Y7,"Canada, United States, Cayman Islands",United States
s1286,Movie,Charming,2021,2021,TV-Y7,"Canada, United States, Cayman Islands",Cayman Islands
s1287,Movie,Chashme Baddoor,2013,2020,TV-14,India,India
s1288,Movie,Chashme Buddoor,2013,2017,TV-PG,India,India
s1289,Movie,Chasing Amy,1997,2020,R,United States,United States
s129,Movie,6 Years,2015,2015,TV-MA,United States,United States
s1290,TV Show,Chasing Cameron,2016,2016,TV-14,United States,United States
s1291,Movie,Chasing Coral,2017,2017,TV-PG,United States,United States
s1293,Movie,Chasing the Dragon,2017,2018,TV-MA,"Hong Kong, China",Hong Kong
s1293,Movie,Chasing the Dragon,2017,2018,TV-MA,"Hong Kong, China",China
s1294,Movie,Chasing Trane,2016,2017,TV-PG,United States,United States
s1295,Movie,Chatô: The King of Brazil,2015,2016,TV-MA,Brazil,Brazil
s1296,Movie,Chauthi Koot,2015,2017,TV-14,"India, France",India
s1296,Movie,Chauthi Koot,2015,2017,TV-14,"India, France",France
s1297,TV Show,Cheapest Weddings,2016,2017,TV-14,Australia,Australia
s1298,TV Show,Check The Store Next Door: The Next Chapter,2020,2020,TV-14,Indonesia,Indonesia
s1299,TV Show,Cheer,2020,2020,TV-MA,United States,United States
s13,TV Show,1994,2019,2019,TV-MA,Mexico,Mexico
s130,Movie,6-5=2,2014,2017,TV-MA,India,India
s1300,TV Show,Cheer Squad,2016,2017,TV-PG,United States,United States
s1302,TV Show,Cheese in the Trap,2016,2019,TV-14,South Korea,South Korea
s1303,Movie,Chef,2014,2020,R,United States,United States
s1305,TV Show,Chef's Table,2019,2019,TV-MA,United States,United States
s1306,TV Show,Chef's Table: BBQ,2020,2020,TV-14,United States,United States
s1308,TV Show,Chelsea,2017,2017,TV-MA,United States,United States
s1309,TV Show,Chelsea Does,2016,2016,TV-MA,United States,United States
s131,TV Show,60 Days In,2019,2020,TV-MA,United States,United States
s1310,Movie,Chelsea Handler: Uganda Be Kidding Me Live,2014,2014,TV-MA,United States,United States
s1311,Movie,Chelsea Peretti: One of the Greats,2014,2014,TV-MA,United States,United States
s1312,Movie,Chennai Express,2013,2018,TV-14,India,India
s1313,Movie,Chernobyl Diaries,2012,2018,R,United States,United States
s1315,TV Show,Chewin' the Fat,1999,2016,TV-14,United Kingdom,United Kingdom
s1317,TV Show,Chhota Bheem,2019,2019,TV-Y,India,India
s1318,Movie,Chhota Bheem and the Curse of Damyaan,2012,2020,TV-Y7,India,India
s132,Movie,68 Kill,2017,2019,R,United States,United States
s1323,Movie,Chhota Bheem Kungfu Dhamaka,2019,2019,TV-Y7,India,India
s1324,TV Show,Chicago Typewriter,2017,2019,TV-14,South Korea,South Korea
s1325,Movie,Chicken Kokkachi,2017,2018,TV-14,India,India
s1326,Movie,Chicken Little,2005,2016,G,United States,United States
s1327,TV Show,Chicken Soup for the Soul's Being Dad,2018,2018,TV-MA,United States,United States
s1329,TV Show,Chico Bon Bon: Monkey with a Tool Belt,2020,2020,TV-Y,United States,United States
s133,TV Show,7 (Seven),2019,2019,TV-14,India,India
s1330,Movie,Chief Daddy,2018,2019,TV-MA,Nigeria,Nigeria
s1331,TV Show,Chief of Staff,2019,2019,TV-14,South Korea,South Korea
s1332,Movie,Child's Play,1988,2019,R,United States,United States
s1333,TV Show,Children of Adam,2020,2020,TV-14,Lebanon,Lebanon
s1334,Movie,Children of God,1994,2016,TV-MA,United Kingdom,United Kingdom
s1335,Movie,Children of the Sea,2019,2020,TV-PG,Japan,Japan
s1336,TV Show,Children of the Whales,2017,2018,TV-14,Japan,Japan
s1338,Movie,Chillar Party,2011,2018,TV-PG,India,India
s1339,TV Show,Chilling Adventures of Sabrina,2020,2020,TV-14,United States,United States
s134,Movie,7 años,2016,2016,TV-MA,Spain,Spain
s1340,Movie,China Salesman,2017,2018,TV-MA,China,China
s1342,TV Show,Chip and Potato,2019,2019,TV-Y,"United Kingdom, Canada",United Kingdom
s1342,TV Show,Chip and Potato,2019,2019,TV-Y,"United Kingdom, Canada",Canada
s1343,Movie,Chippa,2020,2020,TV-14,India,India
s1344,Movie,Chittagong,2012,2018,NR,"United States, India, Bangladesh",United States
s1344,Movie,Chittagong,2012,2018,NR,"United States, India, Bangladesh",India
s1344,Movie,Chittagong,2012,2018,NR,"United States, India, Bangladesh",Bangladesh
s1345,Movie,Chitty Chitty Bang Bang,1968,2020,G,"United Kingdom, United States",United Kingdom
s1345,Movie,Chitty Chitty Bang Bang,1968,2020,G,"United Kingdom, United States",United States
s1346,Movie,Chloe,2009,2020,R,"United States, Canada, France",United States
s1346,Movie,Chloe,2009,2020,R,"United States, Canada, France",Canada
s1346,Movie,Chloe,2009,2020,R,"United States, Canada, France",France
s1347,TV Show,Chocolate,2019,2019,TV-14,South Korea,South Korea
s1348,Movie,Chocolate City: Vegas Strip,2017,2017,TV-MA,United States,United States
s1349,Movie,Choked: Paisa Bolta Hai,2020,2020,TV-14,India,India
s135,TV Show,7 Days Out,2018,2018,TV-PG,United States,United States
s1350,Movie,Chopsticks,2019,2019,TV-MA,India,India
s1351,TV Show,Chosen,2019,2019,TV-14,China,China
s1352,Movie,Chris Brown: Welcome to My Life,2017,2017,TV-MA,United States,United States
s1353,Movie,Chris D'Elia: Incorrigible,2015,2015,TV-MA,United States,United States
s1354,Movie,Chris D'Elia: Man on Fire,2017,2017,TV-MA,United States,United States
s1355,Movie,Chris D'Elia: No Pain,2020,2020,TV-MA,United States,United States
s1357,Movie,Chris Rock: Tamborine,2018,2018,TV-MA,United States,United States
s1358,Movie,Chris Tucker Live,2015,2015,TV-MA,United States,United States
s1359,Movie,Christian Mingle,2014,2019,PG,United States,United States
s136,Movie,7 Din Mohabbat In,2018,2019,TV-PG,Pakistan,Pakistan
s1360,TV Show,Christiane Amanpour: Sex & Love Around the World,2018,2018,TV-MA,United States,United States
s1361,Movie,Christina P: Mother Inferior,2017,2017,TV-MA,United States,United States
s1362,Movie,Christine,2016,2020,R,"United Kingdom, United States",United Kingdom
s1362,Movie,Christine,2016,2020,R,"United Kingdom, United States",United States
s1363,Movie,Christmas Break-In,2019,2020,TV-PG,United States,United States
s1364,Movie,Christmas Crossfire,2020,2020,TV-MA,Germany,Germany
s1365,Movie,Christmas Crush,2012,2019,TV-PG,"Canada, United States",Canada
s1365,Movie,Christmas Crush,2012,2019,TV-PG,"Canada, United States",United States
s1366,Movie,Christmas in the Heartland,2017,2019,TV-PG,United States,United States
s1367,Movie,Christmas in the Smokies,2015,2019,TV-G,United States,United States
s1368,Movie,Christmas Inheritance,2017,2017,TV-G,United States,United States
s1369,Movie,Christmas Survival,2018,2019,TV-MA,United Kingdom,United Kingdom
s137,Movie,7 Khoon Maaf,2011,2018,TV-MA,India,India
s1370,Movie,Christmas Wedding Planner,2017,2018,PG,Canada,Canada
s1371,Movie,Christmas with a Prince,2018,2020,TV-PG,Canada,Canada
s1372,Movie,Christmas With A View,2018,2018,TV-PG,Canada,Canada
s1373,Movie,Christmas with the Kranks,2004,2019,PG,United States,United States
s1374,Movie,Christopher Robin,2018,2019,PG,United States,United States
s1375,Movie,Chronically Metropolitan,2016,2020,TV-MA,United States,United States
s1376,Movie,Chronicle of an Escape,2006,2018,R,Argentina,Argentina
s1378,TV Show,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),2019,2020,TV-Y,India,India
s138,TV Show,72 Cutest Animals,2016,2016,TV-PG,Australia,Australia
s1383,TV Show,Chuck Chicken,2017,2017,TV-Y7,Malaysia,Malaysia
s1384,Movie,Chup Chup Ke,2006,2018,TV-PG,India,India
s1385,Movie,Chupan Chupai,2017,2019,TV-14,Pakistan,Pakistan
s1386,Movie,Chupke Chupke,1975,2019,TV-PG,India,India
s1387,TV Show,Churchill’s Secret Agents: The New Recruits,2018,2018,TV-MA,United Kingdom,United Kingdom
s1388,Movie,CIA: Comrade in America,2017,2018,TV-14,India,India
s1389,Movie,Cinar Agaci,2011,2020,TV-14,Turkey,Turkey
s139,TV Show,72 Dangerous Animals: Asia,2018,2018,TV-14,Australia,Australia
s1390,TV Show,Cinderella and the Four Knights,2016,2019,TV-PG,South Korea,South Korea
s1395,Movie,Circle,2015,2015,TV-MA,United States,United States
s1396,Movie,Circus of Books,2020,2020,TV-MA,United States,United States
s1397,Movie,Cirque du Freak: The Vampire's Assistant,2009,2018,PG-13,United States,United States
s1398,Movie,Citation,2020,2020,TV-MA,Nigeria,Nigeria
s1399,Movie,Cities of Last Things,2018,2019,TV-MA,"Taiwan, China, France, United States",Taiwan
s1399,Movie,Cities of Last Things,2018,2019,TV-MA,"Taiwan, China, France, United States",China
s1399,Movie,Cities of Last Things,2018,2019,TV-MA,"Taiwan, China, France, United States",France
s1399,Movie,Cities of Last Things,2018,2019,TV-MA,"Taiwan, China, France, United States",United States
s14,Movie,"2,215",2018,2019,TV-MA,Thailand,Thailand
s140,TV Show,72 Dangerous Animals: Latin America,2017,2017,TV-14,"Australia, United States",Australia
s140,TV Show,72 Dangerous Animals: Latin America,2017,2017,TV-14,"Australia, United States",United States
s1400,TV Show,City in the Sky,2016,2017,TV-PG,United Kingdom,United Kingdom
s1401,Movie,City of God,2002,2020,R,"Brazil, France, Germany",Brazil
s1401,Movie,City of God,2002,2020,R,"Brazil, France, Germany",France
s1401,Movie,City of God,2002,2020,R,"Brazil, France, Germany",Germany
s1402,Movie,City of God: 10 Years Later,2013,2018,TV-MA,Brazil,Brazil
s1403,Movie,City of Joy,2018,2018,TV-MA,"United States,",United States
s1403,Movie,City of Joy,2018,2018,TV-MA,"United States,",
s1404,Movie,City of Tiny Lights,2016,2017,TV-MA,United Kingdom,United Kingdom
s1405,TV Show,Civilizations,2018,2018,TV-14,United Kingdom,United Kingdom
s1406,Movie,Clair Obscur,2016,2017,TV-MA,"Turkey, France, Germany, Poland",Turkey
s1406,Movie,Clair Obscur,2016,2017,TV-MA,"Turkey, France, Germany, Poland",France
s1406,Movie,Clair Obscur,2016,2017,TV-MA,"Turkey, France, Germany, Poland",Germany
s1406,Movie,Clair Obscur,2016,2017,TV-MA,"Turkey, France, Germany, Poland",Poland
s1407,TV Show,CLANNAD,2008,2019,TV-PG,Japan,Japan
s1408,Movie,Clarence Clemons: Who Do I Think I Am?,2019,2019,TV-MA,United States,United States
s1409,Movie,Clash of the Titans,2010,2019,PG-13,"United States, United Kingdom, Australia",United States
s1409,Movie,Clash of the Titans,2010,2019,PG-13,"United States, United Kingdom, Australia",United Kingdom
s1409,Movie,Clash of the Titans,2010,2019,PG-13,"United States, United Kingdom, Australia",Australia
s141,TV Show,72 Dangerous Places to Live,2016,2016,TV-PG,Australia,Australia
s1410,Movie,Class of '61,1993,2018,TV-PG,United States,United States
s1411,Movie,Class of '83,2020,2020,TV-14,India,India
s1412,Movie,Class Rank,2018,2018,TV-MA,United States,United States
s1413,TV Show,Classic Legends,2012,2017,TV-PG,India,India
s1414,TV Show,Cleo & Cuquin,2020,2020,TV-Y,Spain,Spain
s1415,Movie,Cleopatra Jones,1973,2019,PG,United States,United States
s1416,TV Show,Cleverman,2017,2020,TV-MA,"Australia, New Zealand, United States",Australia
s1416,TV Show,Cleverman,2017,2020,TV-MA,"Australia, New Zealand, United States",New Zealand
s1416,TV Show,Cleverman,2017,2020,TV-MA,"Australia, New Zealand, United States",United States
s1417,Movie,Click,2006,2020,PG-13,United States,United States
s1418,TV Show,Click for Murder,2017,2017,TV-14,United Kingdom,United Kingdom
s1419,Movie,Clinical,2017,2017,TV-MA,United States,United States
s1420,Movie,Clive Davis: The Soundtrack of Our Lives,2017,2019,TV-MA,United States,United States
s1421,Movie,Close,2019,2019,TV-MA,"United Kingdom, United States",United Kingdom
s1421,Movie,Close,2019,2019,TV-MA,"United Kingdom, United States",United States
s1422,Movie,Close Enemies,2018,2020,TV-MA,"France, Belgium",France
s1422,Movie,Close Enemies,2018,2020,TV-MA,"France, Belgium",Belgium
s1423,TV Show,Close Your Eyes Before It’s Dark,2016,2017,TV-14,Taiwan,Taiwan
s1424,Movie,Closed Circuit,2013,2017,R,"United Kingdom, United States",United Kingdom
s1424,Movie,Closed Circuit,2013,2017,R,"United Kingdom, United States",United States
s1425,Movie,Cloud Atlas,2012,2017,R,"Germany, United States, Hong Kong, Singapore",Germany
s1425,Movie,Cloud Atlas,2012,2017,R,"Germany, United States, Hong Kong, Singapore",United States
s1425,Movie,Cloud Atlas,2012,2017,R,"Germany, United States, Hong Kong, Singapore",Hong Kong
s1425,Movie,Cloud Atlas,2012,2017,R,"Germany, United States, Hong Kong, Singapore",Singapore
s1426,Movie,Clouds of Sils Maria,2014,2017,R,"France, Germany, Switzerland",France
s1426,Movie,Clouds of Sils Maria,2014,2017,R,"France, Germany, Switzerland",Germany
s1426,Movie,Clouds of Sils Maria,2014,2017,R,"France, Germany, Switzerland",Switzerland
s1427,Movie,Cloudy with a Chance of Meatballs,2009,2021,PG,United States,United States
s1428,Movie,Cloudy with a Chance of Meatballs 2,2013,2020,PG,United States,United States
s1429,Movie,Cloverfield,2008,2020,PG-13,United States,United States
s143,TV Show,9 Months That Made You,2016,2017,TV-PG,United States,United States
s1430,Movie,"Club de Cuervos Presents: I, Potro",2018,2018,TV-MA,"Mexico, Argentina",Mexico
s1430,Movie,"Club de Cuervos Presents: I, Potro",2018,2018,TV-MA,"Mexico, Argentina",Argentina
s1431,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,2018,2018,TV-MA,United States,United States
s1438,TV Show,Club of Crows,2019,2019,TV-MA,Mexico,Mexico
s1439,Movie,Coach Carter,2005,2020,PG-13,"United States, Germany",United States
s1439,Movie,Coach Carter,2005,2020,PG-13,"United States, Germany",Germany
s144,Movie,90 ML,2019,2019,TV-MA,India,India
s1440,TV Show,Coach Snoop,2018,2018,TV-MA,United States,United States
s1441,TV Show,Cobra Kai,2021,2021,TV-14,United States,United States
s1442,TV Show,Cocaine,2005,2016,TV-14,United Kingdom,United Kingdom
s1443,TV Show,Cocaine Coast,2018,2018,TV-MA,Spain,Spain
s1444,Movie,Coco y Raulito: Carrusel de ternura,2018,2018,TV-MA,Mexico,Mexico
s1445,TV Show,Cocomelon,2020,2020,TV-Y,United States,United States
s1446,TV Show,Cocomong,2015,2019,TV-Y,United States,United States
s1447,Movie,Code 8,2019,2020,TV-MA,Canada,Canada
s1448,TV Show,Code Geass: Lelouch of the Rebellion,2008,2019,TV-MA,Japan,Japan
s1449,TV Show,Code Lyoko,2007,2020,TV-Y7,"France, Belgium",France
s1449,TV Show,Code Lyoko,2007,2020,TV-Y7,"France, Belgium",Belgium
s145,Movie,93 Days,2016,2020,TV-PG,Nigeria,Nigeria
s1450,Movie,Code Name: The Cleaner,2007,2019,PG-13,United States,United States
s1451,Movie,Coffee & Kareem,2020,2020,TV-MA,United States,United States
s1452,Movie,Coffee for All,2017,2018,TV-PG,"Italy, United States, Argentina",Italy
s1452,Movie,Coffee for All,2017,2018,TV-PG,"Italy, United States, Argentina",United States
s1452,Movie,Coffee for All,2017,2018,TV-PG,"Italy, United States, Argentina",Argentina
s1453,Movie,Coffee with D,2017,2017,TV-PG,India,India
s1454,Movie,Coin Heist,2017,2017,TV-14,United States,United States
s1455,TV Show,Cold Case Files,2017,2019,TV-14,United States,United States
s1456,TV Show,Cold Case Files Classic,1999,2020,TV-MA,United States,United States
s1457,Movie,Cold Feet,2019,2020,TV-14,Nigeria,Nigeria
s1458,Movie,Cold Harbour,2013,2020,TV-MA,South Africa,South Africa
s146,Movie,A 2nd Chance,2011,2017,PG,Australia,Australia
s1460,Movie,Colin Quinn: The New York Story,2016,2016,TV-MA,United States,United States
s1461,Movie,Colin Quinn: Unconstitutional,2015,2017,TV-MA,United States,United States
s1462,Movie,Colkatay Columbus,2016,2017,TV-14,India,India
s1463,TV Show,Collateral,2018,2018,TV-MA,"United Kingdom, United States",United Kingdom
s1463,TV Show,Collateral,2018,2018,TV-MA,"United Kingdom, United States",United States
s1464,TV Show,College Romance,2018,2019,TV-MA,India,India
s1465,Movie,Colonia,2015,2018,R,"Germany, France, Luxembourg, United Kingdom, United States",Germany
s1465,Movie,Colonia,2015,2018,R,"Germany, France, Luxembourg, United Kingdom, United States",France
s1465,Movie,Colonia,2015,2018,R,"Germany, France, Luxembourg, United Kingdom, United States",Luxembourg
s1465,Movie,Colonia,2015,2018,R,"Germany, France, Luxembourg, United Kingdom, United States",United Kingdom
s1465,Movie,Colonia,2015,2018,R,"Germany, France, Luxembourg, United Kingdom, United States",United States
s1466,TV Show,Colony,2018,2019,TV-14,United States,United States
s1467,TV Show,Color of Woman,2012,2016,TV-PG,South Korea,South Korea
s1468,Movie,Colours of Passion,2008,2018,TV-14,India,India
s1469,Movie,Come and Find Me,2016,2019,R,"Canada, United States, United Kingdom",Canada
s1469,Movie,Come and Find Me,2016,2019,R,"Canada, United States, United Kingdom",United States
s1469,Movie,Come and Find Me,2016,2019,R,"Canada, United States, United Kingdom",United Kingdom
s147,Movie,A 3 Minute Hug,2019,2019,TV-PG,"Mexico, United States",Mexico
s147,Movie,A 3 Minute Hug,2019,2019,TV-PG,"Mexico, United States",United States
s1470,Movie,Come Sunday,2018,2018,TV-14,United States,United States
s1471,TV Show,Comedians in Cars Getting Coffee,2019,2019,TV-14,United States,United States
s1472,TV Show,COMEDIANS of the world,2019,2019,TV-MA,United States,United States
s1475,Movie,Command and Control,2017,2017,TV-PG,United States,United States
s1476,TV Show,Community,2015,2020,TV-14,United States,United States
s1477,Movie,Como caído del cielo,2019,2019,TV-14,Mexico,Mexico
s1478,Movie,Company,2002,2018,TV-MA,India,India
s1479,Movie,Compulsion,2016,2018,TV-MA,"United Kingdom, Canada, Italy",United Kingdom
s1479,Movie,Compulsion,2016,2018,TV-MA,"United Kingdom, Canada, Italy",Canada
s1479,Movie,Compulsion,2016,2018,TV-MA,"United Kingdom, Canada, Italy",Italy
s148,Movie,A Babysitter's Guide to Monster Hunting,2020,2020,TV-PG,United States,United States
s1480,TV Show,Conan Without Borders,2018,2018,TV-14,United States,United States
s1481,Movie,Concrete Football,2016,2017,TV-MA,"Czech Republic, France",Czech Republic
s1481,Movie,Concrete Football,2016,2017,TV-MA,"Czech Republic, France",France
s1482,Movie,Concussion,2013,2018,R,United States,United States
s1483,Movie,Conjuring Spirit,2014,2018,TV-MA,Vietnam,Vietnam
s1484,TV Show,Connected,2020,2020,TV-14,United Kingdom,United Kingdom
s1485,Movie,Conor McGregor: Notorious,2017,2018,R,Ireland,Ireland
s1486,Movie,Consequences,2014,2019,TV-MA,Turkey,Turkey
s1487,Movie,Consequences ,2014,2019,TV-MA,Turkey,Turkey
s1488,TV Show,Conspiracy,2015,2016,TV-14,United Kingdom,United Kingdom
s1489,TV Show,Containment,2016,2016,TV-MA,United States,United States
s149,Movie,A Bad Moms Christmas,2017,2020,R,"United States, China",United States
s149,Movie,A Bad Moms Christmas,2017,2020,R,"United States, China",China
s1490,Movie,Contract,2008,2019,TV-14,India,India
